Time,Car,X,Y,"Distance to BS(4982,905)"
34883,3034,5156,574,373
34883,2844,4542,1030,456
34884,3034,4883,771,165
34885,3034,4556,1013,438
34890,5252,4757,835,235
34891,5252,5136,558,379
34891,5573,5423,392,676
34892,5573,5203,545,422
34893,4545,5334,456,570
34893,5573,5135,593,347
34894,4545,5217,543,431
34894,5573,4832,816,174
34894,3544,5427,406,668
34895,4545,5137,597,344
34895,3544,5197,549,416
34896,4545,4799,821,200
34896,3544,4994,705,199
34897,3544,4702,883,280
34900,1999,5363,433,606
34901,1999,5158,580,369
34902,1999,4939,740,169
34903,1999,4671,928,311
34904,1030,4675,883,307
34905,1030,4816,773,211
34906,934,4678,903,303
34906,1030,4818,763,215
34907,1030,4816,773,211
34907,934,4809,804,199
34907,3195,4801,1158,311
34908,1030,4993,640,265
34908,3195,4653,941,330
34908,934,4940,713,195
34909,5027,5071,1247,353
34909,934,5277,469,525
34909,1030,5155,520,421
34910,1030,5051,303,605
34910,5027,4887,790,148
34911,5027,4627,953,357
34915,5255,4504,1030,493
34916,5255,4751,856,235
34917,5255,4838,794,180
34918,4534,4783,821,215
34918,5255,4841,790,181
34919,4334,4784,837,208
34919,4534,4843,765,196
34919,5255,4875,760,179
34920,5255,5120,578,354
34920,4534,5146,556,384
34920,4334,4985,674,230
34920,1635,5165,520,426
34921,1635,5344,903,362
34921,5255,5422,375,688
34921,4334,5236,497,480
34922,1635,5392,1169,488
34922,5479,4850,1249,368
34922,4334,5489,332,764
34923,6270,5430,388,684
34923,5479,4747,1003,254
34924,5479,4655,934,328
34924,5773,4691,901,290
34924,6270,5225,537,440
34925,5773,5010,659,247
34925,6270,5183,566,394
34926,5773,5354,421,610
34926,6270,4899,765,161
34927,6270,4589,1001,404
34933,3802,4597,968,389
34934,6103,4843,777,188
34934,3802,4853,785,175
34935,3802,4857,785,173
34935,6103,4847,773,188
34936,3802,4857,785,173
34936,6103,4848,775,186
34937,5925,4794,816,207
34937,6103,4929,723,189
34937,3802,4870,781,166
34938,6103,5136,531,403
34938,3802,4889,769,163
34938,5925,5168,549,401
34939,3802,4942,827,87
34940,3802,5076,1158,270
34943,1627,5336,454,573
34944,1627,5076,638,283
34945,5926,5009,1036,134
34945,1627,4939,740,169
34946,5926,4824,616,328
34946,1627,4937,748,162
34947,1627,4937,746,164
34948,1627,4937,746,164
34949,1627,4864,794,160
34950,1627,4581,994,410
34951,892,4519,1015,475
34952,892,4829,785,193
34953,892,4836,787,187
34953,222,5387,408,641
34954,222,5202,541,425
34954,892,4842,792,179
34955,892,4872,771,172
34955,222,5095,618,307
34956,222,4749,864,235
34956,3086,5256,522,470
34956,892,5151,555,388
34957,892,5462,340,741
34957,3086,4966,703,201
34958,3086,4933,721,190
34959,1425,4737,858,248
34959,5979,4730,866,254
34959,3086,4933,721,190
34960,5382,5297,473,534
34960,3086,4933,721,190
34960,1425,4847,765,193
34960,5979,5096,601,324
34961,3086,4855,787,172
34961,5979,5442,361,711
34961,5382,5011,686,220
34961,1425,4882,746,187
34962,3086,4645,951,339
34962,1425,5086,589,332
34962,5382,4691,906,290
34963,1425,5114,574,356
34964,1425,5106,622,308
34965,1425,5045,663,249
34966,1425,5039,651,259
34966,6518,4728,1249,427
34967,1425,5028,642,266
34967,6518,4778,1082,270
34968,1425,5020,628,279
34968,6518,4696,930,286
34969,1425,5001,630,275
34969,6518,4539,1026,459
34970,1425,4945,707,200
34971,1425,4935,725,185
34971,6419,5458,367,718
34972,1425,4935,725,185
34972,6419,5206,549,420
34973,1425,4882,771,166
34973,6419,5125,599,337
34974,1425,4609,972,379
34974,6419,4837,814,170
34975,6419,4562,1003,430
34975,2873,4727,338,621
34976,2873,4959,831,76
34977,2873,5116,1253,373
34978,5980,4757,854,230
34979,5980,4884,767,168
34980,93,5146,585,358
34980,1460,5437,375,698
34980,5980,4883,771,165
34981,5980,4937,814,101
34981,93,4937,713,196
34981,1460,5139,587,353
34982,93,4937,713,196
34982,5980,5082,1187,299
34982,1460,4870,779,167
34983,93,4937,713,196
34983,1460,4565,994,425
34984,93,4937,713,196
34985,93,4863,775,175
34986,93,4545,1011,449
34986,4654,4974,301,603
34987,4654,4971,311,593
34990,2377,4581,972,406
34991,4345,4693,897,288
34991,2377,4797,814,205
34992,2377,4938,719,190
34992,2083,4761,843,229
34992,4345,4850,785,177
34993,2083,4842,785,184
34993,2377,5243,489,491
34993,4345,4863,790,164
34994,4345,4653,934,329
34994,2083,4839,787,184
34995,2083,4841,787,183
34996,2083,4843,787,181
34996,2281,5010,1053,151
34997,2281,4888,754,177
34997,2083,4923,721,192
34998,2281,4888,754,177
34998,2083,5245,493,488
35001,78,5048,1137,241
35002,78,4863,698,238
35002,6396,4518,1011,476
35003,6396,4801,806,206
35004,6396,5061,616,298
35005,6396,5409,375,680
35016,5380,4510,1019,485
35017,5997,4741,874,242
35017,5380,4824,785,197
35018,1012,5400,1237,534
35018,5380,4852,779,180
35018,6142,4574,968,412
35018,5997,4833,777,195
35019,5997,4833,777,195
35019,5380,4852,779,180
35019,1012,5324,893,343
35019,6142,4819,785,201
35020,6142,4819,785,201
35020,2359,4821,1204,340
35020,5380,4852,779,180
35020,5997,4833,777,195
35020,1012,5193,589,379
35021,2359,4696,939,287
35021,5997,4848,765,192
35021,1012,5434,373,698
35021,5380,4898,750,175
35021,6142,4834,775,196
35022,5380,5193,527,432
35022,5997,5092,580,343
35022,6142,5065,614,301
35022,2359,4554,1021,443
35023,5997,5384,392,651
35023,3122,5070,1239,346
35023,6142,5485,315,775
35024,5565,4546,986,442
35024,3122,5041,1185,286
35025,3122,5041,1183,284
35025,3036,5059,1200,305
35025,5565,4546,986,442
35026,5565,4546,986,442
35026,3036,4915,847,87
35026,3122,5040,1183,284
35026,173,4735,848,253
35027,3122,5040,1183,284
35027,3036,5106,593,335
35027,5565,4546,986,442
35027,173,4842,765,197
35028,3036,5404,377,676
35028,5565,4546,986,442
35028,3122,5041,1179,281
35028,173,4956,688,217
35029,2349,4974,959,54
35029,5565,4574,963,411
35029,3122,5041,1177,279
35029,173,5200,504,455
35030,3122,5041,1177,279
35030,5565,4747,829,246
35030,2349,4742,423,537
35031,5565,4826,802,186
35031,3122,5041,1177,279
35032,1415,5486,350,750
35032,3122,5040,1177,278
35032,5565,4855,777,179
35033,3122,5041,1179,281
35033,1415,5205,545,423
35033,5565,5067,613,304
35034,3122,5041,1179,281
35034,5565,5418,375,686
35034,1415,4955,719,187
35035,5383,5076,1210,319
35035,3122,5040,1181,282
35035,1415,4645,934,338
35036,3122,5043,1183,285
35036,5383,4869,690,242
35037,5383,4741,386,571
35037,3122,5043,1183,285
35038,3122,5043,1183,285
35039,3122,5043,1177,279
35040,4110,4586,1052,421
35040,3035,4814,806,194
35040,3122,5043,1179,281
35041,4110,4821,835,175
35041,3122,5043,1179,281
35041,3035,5136,570,368
35042,4110,4821,841,173
35042,3122,5043,1179,281
35043,3122,5043,1179,281
35043,4110,4828,823,173
35044,4110,4836,808,175
35044,3122,5046,1173,276
35045,4110,4913,750,169
35045,3122,5048,1171,274
35046,4110,5197,520,441
35046,3122,5046,1171,274
35047,4867,5035,1133,234
35047,3122,5046,1171,274
35048,3122,5041,1173,275
35048,4867,4837,653,290
35049,3122,5041,1173,275
35050,3122,5041,1173,275
35051,851,5323,475,548
35051,3122,5041,1173,275
35052,3122,5039,1164,265
35052,851,5036,676,234
35052,3522,4594,961,391
35053,3122,4923,870,68
35053,851,4951,725,182
35053,3522,4807,783,212
35054,3122,4782,848,207
35054,3522,4806,777,217
35054,851,4951,725,182
35055,851,4951,725,182
35055,3522,4903,729,192
35056,4346,5417,394,670
35056,3522,5233,498,477
35056,851,4951,725,182
35057,4346,5228,531,447
35057,851,4918,738,178
35058,4346,5230,529,449
35058,851,4657,922,324
35059,4346,5205,549,419
35060,4346,5000,694,211
35060,4776,5292,483,523
35060,3051,4619,1295,533
35061,4776,5226,531,446
35061,4346,4677,924,304
35061,3051,4834,1113,255
35062,4776,5226,531,446
35062,4265,4544,990,445
35062,3051,4968,959,55
35063,3051,4900,816,120
35063,4265,4787,829,208
35063,4776,5197,553,412
35064,4265,4898,744,180
35064,3051,4900,816,120
35064,4776,4937,732,177
35065,4265,5223,504,467
35065,3051,4900,816,120
35065,4795,4665,908,316
35065,4776,4647,937,335
35066,4795,4814,798,198
35066,3051,4893,777,155
35067,4795,4814,798,198
35067,1254,5104,1284,398
35067,3051,4893,777,155
35068,4795,4814,798,198
35068,1254,4930,877,57
35068,3051,5054,611,302
35069,3051,5185,506,447
35069,1254,4791,845,200
35069,4795,4814,798,198
35070,4795,4966,688,217
35071,3724,4783,1030,234
35071,4795,5167,547,403
35072,4795,5494,315,781
35072,3724,4695,910,286
35076,5689,4611,945,372
35076,4076,4579,945,404
35077,5689,4827,789,193
35077,4076,4773,810,228
35078,5689,4834,783,191
35078,4076,4783,804,222
35079,5689,4873,756,184
35079,4076,4841,761,200
35080,4076,4806,516,426
35080,4516,4794,818,206
35080,5689,5104,582,345
35081,4516,4812,806,196
35081,4076,4746,388,567
35081,5689,5423,359,701
35082,4076,4869,651,277
35082,4516,4991,671,234
35083,4516,5366,402,632
35083,4076,4868,649,279
35084,4076,4868,649,279
35085,4076,4900,692,227
35086,4076,4892,781,152
35087,4076,4837,821,166
35088,4076,4725,910,257
35088,1106,4556,992,434
35089,1106,4875,765,175
35090,1106,4983,906,2
35091,1106,5129,1297,419
35093,1777,4741,858,245
35094,1777,4961,700,205
35095,1777,5311,440,568
35095,4686,4774,823,222
35096,4686,4853,792,170
35097,4686,4853,792,170
35097,6810,5288,495,511
35098,4686,4853,792,170
35098,6810,5258,514,478
35099,4686,4904,750,172
35099,6810,5246,520,466
35100,6810,5062,643,273
35100,4686,5207,520,446
35101,3723,4999,964,62
35101,6143,5271,464,527
35101,3489,4545,1034,455
35101,6810,4937,810,104
35102,3723,5137,1293,418
35102,6810,5095,1181,298
35102,6143,4999,690,215
35102,3489,4837,792,183
35103,6143,4918,744,172
35103,3489,4863,746,197
35104,2442,4673,897,308
35104,3489,4849,756,199
35104,6143,4915,744,173
35105,5998,5235,526,455
35105,6143,4893,756,173
35105,3489,4883,730,199
35105,2442,4927,703,208
35106,6143,4518,1015,476
35106,3489,5139,551,387
35106,2442,5151,500,438
35106,5999,4996,1015,111
35106,5335,5080,1258,367
35106,937,4768,1071,270
35106,5998,4951,730,176
35107,5998,4686,918,295
35107,5335,4949,932,42
35107,937,4632,972,355
35107,5999,4860,678,256
35108,914,4516,1019,479
35108,5335,4909,837,99
35108,2378,5038,1121,223
35109,5940,4753,848,235
35109,2378,4914,821,107
35109,5335,4892,783,151
35109,914,4783,848,206
35110,2378,5019,632,275
35110,5335,4989,663,241
35110,914,4847,798,171
35110,5940,4833,781,193
35111,2378,5245,495,487
35111,5335,5203,506,455
35111,5315,4665,901,316
35111,914,4859,790,167
35111,5940,4848,779,183
35112,914,4875,781,162
35112,5315,4920,717,197
35112,5940,4860,794,163
35113,5940,4838,810,171
35113,914,4913,779,143
35113,5315,5208,510,455
35114,5700,4550,1001,442
35114,5940,4599,982,390
35114,914,5029,1036,139
35115,5700,4855,796,166
35115,5818,5462,353,730
35116,5700,4847,796,172
35116,5818,5200,541,423
35117,5818,4976,701,203
35117,460,4838,785,186
35117,481,5287,489,515
35117,5700,4859,787,169
35118,481,5089,630,294
35118,460,4839,785,186
35118,5818,4741,874,242
35118,5700,5166,531,416
35119,460,4885,761,172
35119,481,4944,736,172
35120,460,5087,1193,307
35120,481,4938,740,170
35121,481,4938,740,170
35122,481,4938,740,170
35123,481,4908,763,159
35124,481,4604,974,384
35131,6695,5273,497,501
35131,2907,4850,1289,406
35131,443,5089,1262,373
35131,2065,4670,908,311
35132,6695,5014,680,226
35132,443,4929,889,54
35132,2907,4721,974,269
35132,2065,4847,781,182
35133,3074,4589,951,395
35133,443,4771,850,217
35133,893,4570,970,416
35133,2065,4847,790,176
35133,6695,4950,725,182
35133,2907,4569,994,422
35134,3074,4822,773,206
35134,2065,4854,779,178
35134,6695,4950,723,184
35134,893,4782,825,214
35134,443,4501,1053,502
35135,893,4832,792,187
35135,6271,4848,651,286
35135,6695,4914,750,168
35135,3074,4831,779,196
35135,2065,4869,767,177
35136,893,4850,779,181
35136,2065,5182,537,418
35136,4517,4965,1030,126
35136,6271,5069,1154,264
35136,3074,5030,611,297
35136,6695,4572,994,418
35137,4517,4892,831,116
35137,893,4860,777,175
35137,3074,5336,419,600
35138,4517,4892,831,116
35138,893,4722,879,260
35139,4517,4892,785,149
35140,4517,4865,777,172
35141,4517,4970,672,232
35141,4335,5314,489,532
35142,4517,5188,524,433
35142,4335,5211,649,343
35142,4716,5051,1185,289
35142,52,5423,390,677
35143,4335,5336,953,357
35143,4716,4933,885,52
35143,52,5266,489,503
35144,52,5354,421,610
35144,4716,4853,810,159
35144,4335,5402,1245,540
35145,4716,4657,957,328
35145,4335,5417,1297,586
35147,1192,4670,926,312
35148,1192,4915,742,175
35149,1192,5115,585,345
35150,1192,5168,556,395
35150,4060,4592,961,393
35151,4060,4828,800,185
35151,1192,5284,783,326
35152,4060,4854,783,176
35152,1192,5474,711,529
35152,2248,4535,1011,459
35153,2248,4754,866,230
35153,4060,4875,765,175
35154,6077,4762,866,222
35154,4060,4889,763,168
35154,6108,4560,992,430
35154,2248,4864,785,167
35155,2248,4875,775,167
35155,4060,4951,850,61
35155,6077,4986,696,208
35155,6108,4838,783,188
35156,6077,5121,607,328
35156,6108,4843,779,187
35156,2248,4961,877,33
35156,4060,5117,1266,386
35156,6737,4641,906,340
35157,6077,4955,711,195
35157,6108,4844,777,187
35157,5206,5100,1284,397
35157,6737,4804,798,206
35157,1365,4993,1052,147
35157,2248,5065,1119,230
35158,1365,4888,779,156
35158,5206,4948,899,34
35158,6737,4811,800,200
35158,6108,4845,775,187
35158,6077,4927,734,178
35159,6108,4860,763,185
35159,5206,4914,806,119
35159,6737,4824,790,194
35159,1365,4655,939,328
35159,6077,4923,738,176
35160,6108,5139,589,352
35160,5206,4915,806,118
35160,6077,4788,856,199
35160,6768,4615,947,369
35160,6737,4981,671,233
35161,5206,4902,767,158
35161,6108,5498,324,776
35161,562,4527,1019,468
35161,6768,4853,777,181
35161,6077,4566,997,425
35161,6737,5283,458,539
35162,5206,4902,767,158
35162,6768,4854,779,178
35162,562,4828,790,191
35162,5480,5394,1218,518
35163,5480,5348,978,373
35163,562,4833,787,189
35163,6768,4854,779,178
35163,5206,4968,690,215
35164,562,4833,787,189
35164,5206,5130,560,374
35164,6768,4854,779,178
35164,5480,5242,701,330
35165,2114,5054,1183,287
35165,6768,4933,723,188
35165,6380,4645,930,337
35165,5206,5140,479,453
35165,4444,5136,510,423
35165,562,4857,763,188
35165,5480,5203,618,362
35166,4444,5139,518,417
35166,6768,5215,516,453
35166,6380,4928,719,193
35166,5480,5200,611,366
35166,562,5105,574,352
35166,2114,5029,1030,134
35167,4444,5139,518,417
35167,562,5405,375,678
35167,6380,5261,471,515
35167,5480,5200,611,366
35168,4444,5139,518,417
35168,5480,5197,520,441
35168,2552,5248,512,474
35168,2915,5010,1098,195
35169,5480,5422,367,694
35169,2915,4892,806,133
35169,314,4741,864,244
35169,4444,5160,560,387
35169,2552,5235,518,462
35170,2552,5233,516,463
35170,2915,4643,951,341
35170,4444,5024,665,243
35170,314,4797,821,202
35171,3380,4831,580,358
35171,2552,5207,533,434
35171,1560,4959,922,28
35171,314,4797,818,204
35171,4444,4902,707,212
35172,2552,4999,671,234
35172,2606,5089,404,512
35172,3380,5046,1094,200
35172,314,4960,680,225
35172,1560,4771,498,457
35172,4444,4708,885,273
35173,314,5110,568,360
35173,2552,4718,883,264
35173,2606,5132,504,427
35174,2606,5132,502,429
35174,314,5134,495,437
35175,314,5033,311,595
35175,5033,4614,970,373
35175,2606,5157,539,405
35175,1396,4561,986,428
35176,1396,4758,841,232
35176,2606,5273,752,329
35176,2133,5029,1071,172
35176,5033,4816,814,189
35177,5033,4817,814,188
35177,2606,5415,748,461
35177,1396,4910,740,179
35177,2133,4890,732,194
35178,2133,4878,701,227
35178,5033,4970,686,218
35178,1396,5131,578,359
35179,4219,4604,949,380
35179,5033,5267,485,507
35179,1396,5363,409,624
35180,4219,4791,812,212
35181,472,4788,1208,360
35181,5716,5094,1268,380
35181,4219,5121,580,353
35182,5716,4918,854,81
35182,472,4971,1069,164
35182,4219,5481,321,768
35183,5716,4762,850,226
35183,472,4908,812,118
35183,4546,5432,775,468
35184,4546,5201,910,219
35184,472,4899,792,139
35185,4546,5019,1019,120
35185,472,4964,692,213
35186,472,5132,572,365
35187,472,5390,390,657
35189,5120,5346,1067,398
35190,5120,5240,672,347
35191,5120,5144,607,338
35192,5120,5193,609,363
35193,6738,4710,843,278
35193,5120,5119,442,482
35193,3689,5044,1152,255
35193,2961,4854,1175,299
35194,5120,5051,315,593
35194,6738,4814,765,217
35194,5237,5312,469,546
35194,3689,4917,858,79
35194,2961,4942,924,44
35195,4908,5409,404,658
35195,5809,5361,421,614
35195,5237,5171,562,391
35195,3689,4754,858,231
35195,6738,4817,761,218
35195,2961,4990,667,237
35196,6738,5061,578,336
35196,2961,5248,438,536
35196,5809,5155,570,376
35196,5237,4828,781,197
35196,4908,5141,599,344
35197,5809,4894,760,169
35197,5237,4599,976,389
35197,6160,5485,338,758
35197,6738,5437,330,732
35197,4908,4907,752,170
35198,6160,5136,589,351
35198,5809,4645,937,338
35198,4908,4700,906,281
35199,6160,4944,721,187
35199,1066,4692,895,289
35200,6160,4942,717,191
35200,3667,4566,970,420
35200,1066,5034,630,279
35201,3667,4827,792,191
35201,6160,4942,713,195
35201,1066,5145,556,384
35202,3667,4857,756,194
35202,6160,4942,713,195
35202,1066,5142,558,381
35202,3443,5483,344,752
35203,3667,4857,756,194
35203,6639,4746,396,560
35203,3443,5242,516,467
35203,6160,4947,711,196
35203,2400,4585,964,401
35203,1066,5146,556,384
35204,2400,4761,839,230
35204,6160,4883,763,172
35204,6639,4746,396,560
35204,3667,4904,744,178
35204,1066,5225,500,471
35204,3443,5227,526,451
35205,6639,4929,858,70
35205,3667,5230,506,469
35205,3443,5046,651,261
35205,6160,4523,1034,476
35205,2400,4877,752,185
35206,2400,5109,585,343
35206,915,5413,1272,566
35206,3443,4832,804,180
35206,718,4676,918,305
35207,915,5347,1026,385
35207,2400,5457,334,742
35207,3443,4600,974,387
35207,718,5010,669,237
35208,915,5282,794,320
35208,718,5384,394,650
35208,5927,5499,719,549
35208,5461,4601,986,389
35208,360,4712,1249,437
35209,5927,5296,819,325
35209,360,4854,1158,283
35209,5461,4897,771,158
35209,915,5211,632,356
35210,4319,5101,1286,399
35210,360,4961,1100,196
35210,915,5195,597,374
35210,5927,5207,555,416
