Time,Car,X,Y,"Distance to BS(4982,905)"
1888,1053,5359,1117,433
1888,4138,5084,1191,303
1888,4179,5276,497,503
1888,3834,5089,640,285
1889,4179,5276,497,503
1889,1053,5332,916,350
1889,1068,5180,520,432
1889,1899,5377,423,622
1889,3603,4893,765,165
1889,3013,4981,707,197
1889,3752,4969,684,220
1889,3834,5045,669,244
1889,641,4761,437,517
1889,3907,4963,968,66
1889,3835,4998,669,236
1889,2441,4806,1191,335
1889,3713,5359,444,595
1889,4072,4833,665,282
1890,3713,5359,444,595
1890,641,4774,466,485
1890,1164,5498,363,748
1890,1053,5329,914,347
1890,3834,5045,669,244
1890,3013,4981,707,197
1890,2441,4816,1187,327
1890,1899,5368,429,612
1890,3752,5129,585,351
1890,4179,5276,497,503
1890,3835,4998,669,236
1890,3907,4960,963,61
1890,1068,5177,543,411
1890,4072,4833,672,275
1891,2441,4905,1113,222
1891,4179,5276,497,503
1891,3013,4981,707,197
1891,3835,4894,758,170
1891,3834,5045,669,244
1891,641,4774,466,485
1891,3713,5359,444,595
1891,3752,5129,585,351
1891,1164,5498,363,748
1891,4072,4884,781,157
1891,2424,4521,1011,472
1891,3907,4948,939,48
1891,1053,5329,914,347
1891,1068,5109,605,325
1891,1899,5368,429,612
1892,1053,5306,862,326
1892,3907,4938,905,43
1892,2424,4621,935,361
1892,3013,4985,705,199
1892,1899,5368,429,612
1892,3752,5131,584,354
1892,3834,5045,669,244
1892,3835,4792,835,201
1892,1068,5092,616,308
1892,4179,5276,497,503
1892,1164,5498,363,748
1892,4072,4718,895,263
1892,3713,5359,444,595
1892,2441,4910,1110,217
1892,641,4807,527,415
1893,641,4848,614,319
1893,1164,5498,363,748
1893,3713,5359,444,595
1893,1899,5368,429,612
1893,3013,4927,748,165
1893,3834,5019,684,223
1893,2354,5039,1084,188
1893,4179,5205,549,419
1893,2424,4708,872,275
1893,3835,4697,906,284
1893,1053,5287,802,322
1893,2441,4927,1092,195
1893,3907,4934,895,48
1893,3752,5342,431,595
1893,1068,5089,634,291
1894,3907,4934,895,48
1894,4179,5190,560,402
1894,1068,5082,634,288
1894,3835,4524,1050,480
1894,641,4848,614,319
1894,2354,5112,1280,397
1894,1913,4505,1017,489
1894,2424,4854,767,187
1894,3713,5273,506,493
1894,1053,5288,792,326
1894,1899,5319,466,553
1894,1164,5490,367,740
1894,3834,4939,717,192
1894,2441,4935,1084,185
1894,3013,4773,856,213
1895,2424,4854,767,187
1895,641,4848,614,319
1895,3834,4831,808,179
1895,1899,5268,504,492
1895,3907,4930,899,51
1895,4179,5149,589,356
1895,1053,5284,785,325
1895,1164,5476,379,722
1895,3713,5257,518,474
1895,2441,4939,1081,181
1895,1068,5064,643,273
1895,3013,4554,1009,440
1895,1913,4506,1017,488
1896,1068,5064,643,273
1896,3834,4597,980,391
1896,3907,4930,899,51
1896,2424,4854,767,187
1896,1899,5227,537,441
1896,1164,5413,438,635
1896,1053,5286,785,326
1896,4179,5014,682,224
1896,2441,4940,1077,177
1896,3713,5198,562,405
1896,1913,4572,974,414
1896,641,4848,614,319
1897,4179,4953,723,183
1897,1913,4614,947,370
1897,2441,4940,1079,178
1897,1068,5064,643,273
1897,1164,5402,446,621
1897,3907,4929,897,53
1897,1899,5218,543,432
1897,2424,4898,760,167
1897,1053,5286,785,326
1897,3713,5165,584,369
1897,641,4848,614,319
1898,2424,5021,1023,124
1898,1164,5334,473,557
1898,1913,4627,924,354
1898,1280,4520,1017,474
1898,4179,4954,723,183
1898,4150,4514,1007,478
1898,641,4849,620,313
1898,1068,5064,643,273
1898,2441,4942,1077,176
1898,1899,5212,541,430
1898,1053,5286,785,326
1898,3713,5120,611,324
1898,3907,4924,905,57
1899,641,4890,738,189
1899,1899,5213,541,431
1899,1025,5056,1086,196
1899,3713,5051,653,260
1899,1280,4554,988,435
1899,2424,5100,1239,354
1899,1164,5334,473,557
1899,1913,4625,916,356
1899,4150,4586,951,398
1899,4179,4954,723,183
1899,1068,5052,642,272
1899,1053,5286,785,326
1899,3907,4924,901,57
1899,2441,4943,1075,174
1900,1164,5334,473,557
1900,1899,5213,541,431
1900,4150,4636,903,345
1900,1068,5043,642,269
1900,641,4852,802,165
1900,484,4999,1007,104
1900,3907,4910,864,81
1900,3690,5468,357,732
1900,4179,4954,723,183
1900,3713,5050,655,258
1900,1913,4624,914,358
1900,1280,4632,941,351
1900,1053,5286,785,326
1900,1025,5092,1206,321
1900,2441,4944,1075,174
1901,484,5122,1280,400
1901,3713,5050,655,258
1901,1068,5043,642,269
1901,2441,4944,1073,172
1901,4179,4954,723,183
1901,4150,4636,903,345
1901,4301,4584,968,402
1901,3907,4898,827,113
1901,641,4619,963,367
1901,3690,5465,359,728
1901,1164,5334,473,557
1901,1913,4625,918,356
1901,1280,4678,916,303
1901,1899,5213,541,431
1901,1053,5241,696,332
1902,1280,4677,908,304
1902,1068,5043,642,269
1902,4301,4779,837,213
1902,4179,4875,775,167
1902,3690,5465,359,728
1902,1053,5217,640,354
1902,1899,5170,572,382
1902,3713,5050,655,258
1902,2441,4948,1073,171
1902,4150,4696,881,286
1902,1164,5334,473,557
1902,1913,4641,916,340
1902,3907,4898,818,120
1903,1752,5084,1229,340
1903,1280,4681,905,300
1903,2441,4948,1077,175
1903,1787,5462,373,716
1903,4150,4868,773,173
1903,3713,4950,725,182
1903,3907,4899,818,119
1903,1913,4712,876,270
1903,1068,5046,647,265
1903,1164,5323,479,545
1903,4301,4850,777,182
1903,3690,5465,359,728
1903,1053,5217,638,355
1903,1899,5107,616,314
1903,4179,4686,912,295
1904,4301,4847,785,180
1904,2441,4949,1079,177
1904,1752,4953,901,29
1904,1068,5030,657,252
1904,1053,5217,638,355
1904,3713,4887,779,157
1904,3907,4899,818,119
1904,1280,4811,812,194
1904,1787,5462,373,716
1904,4150,4887,765,168
1904,1913,4807,806,200
1904,1164,5245,531,456
1904,3690,5465,359,728
1904,1899,4974,713,191
1905,1053,5217,638,355
1905,2440,4500,1034,498
1905,1913,5025,651,257
1905,4301,4850,783,178
1905,3690,5378,425,622
1905,1899,4834,814,173
1905,1787,5342,473,561
1905,1280,5021,659,248
1905,2441,4951,1077,174
1905,3907,4884,785,154
1905,1068,5030,657,252
1905,3713,4782,852,206
1905,1164,5177,576,382
1905,1752,4768,493,463
1905,4150,4975,895,11
1906,1230,4857,576,351
1906,1053,5217,638,355
1906,1164,5016,682,225
1906,1787,5276,508,493
1906,1280,5262,485,504
1906,1913,5131,576,361
1906,1068,5030,657,252
1906,3713,4691,916,290
1906,4150,5120,1258,380
1906,4301,4885,760,173
1906,2441,4951,1079,176
1906,3690,5373,431,614
1906,1899,4749,874,234
1906,3907,4722,924,260
1906,2440,4571,984,417
1907,2441,4950,1081,178
1907,1164,4990,709,195
1907,3690,5293,489,519
1907,1230,4974,928,24
1907,1068,5030,657,252
1907,4301,4884,760,174
1907,1787,5274,512,489
1907,1053,5217,638,355
1907,1913,5132,576,361
1907,2440,4847,798,171
1907,3713,4521,1040,479
1907,1899,4576,994,415
1907,3907,4685,924,297
1908,3649,5368,429,612
1908,1913,5130,574,362
1908,4301,4885,760,173
1908,2440,4938,806,107
1908,1068,5018,669,238
1908,1230,5114,1293,410
1908,3690,5291,491,516
1908,1599,4503,1036,496
1908,1053,5217,638,355
1908,1787,5279,489,511
1908,2441,4950,1084,182
1908,1164,4990,709,195
1909,1599,4624,941,359
1909,1053,5168,560,391
1909,2440,5052,1088,197
1909,3690,5291,491,516
1909,1230,5117,1297,415
1909,1913,5129,572,363
1909,2441,4959,1079,175
1909,4498,5100,1257,371
1909,3649,5368,429,612
1909,1068,5010,663,243
1909,1164,4990,709,195
1909,4301,4884,760,174
1909,1787,5278,485,513
1910,2441,4963,1071,167
1910,3690,5291,491,516
1910,4301,4969,872,35
1910,3649,5367,431,610
1910,1164,4990,709,195
1910,1787,5278,485,513
1910,1599,4705,879,278
1910,1068,5010,663,243
1910,4498,4978,951,46
1910,1913,5154,558,386
1910,1053,5151,527,413
1911,1599,4706,879,276
1911,3690,5291,491,516
1911,1068,5008,682,223
1911,1787,5274,506,494
1911,1164,4990,709,195
1911,1913,5434,357,710
1911,4498,4819,584,359
1911,5176,4554,992,436
1911,3649,5368,429,612
1911,1053,5130,479,450
1911,2441,4965,1067,163
1911,4301,5089,1198,312
1912,1164,4943,744,165
1912,5176,4651,920,330
1912,1787,5233,543,440
1912,1068,4998,663,242
1912,1053,5117,454,470
1912,2783,4702,311,656
1912,3649,5368,429,612
1912,1599,4705,879,278
1912,3690,5235,533,449
1912,5145,5055,1255,357
1912,2441,4963,1067,163
1913,1599,4723,868,260
1913,1164,4843,806,170
1913,5145,4909,814,116
1913,3352,4536,1005,456
1913,5176,4651,912,330
1913,2783,4955,866,46
1913,2441,4970,1063,159
1913,3649,5319,466,553
1913,3690,5173,574,382
1913,1068,4974,676,228
1913,1053,5124,454,472
1913,4235,4511,1036,488
1913,1787,5168,568,384
1914,5145,4899,785,145
1914,4235,4514,1040,486
1914,3690,5096,620,306
1914,1068,4989,688,216
1914,1599,4789,825,207
1914,3352,4542,1001,449
1914,1053,5115,433,490
1914,2441,4978,1059,154
1914,1164,4672,957,313
1914,1787,5130,613,327
1914,3649,5253,514,475
1914,2783,5065,1154,263
1914,5176,4796,818,205
1915,3649,5198,553,413
1915,1164,4556,1052,450
1915,3352,4575,980,413
1915,1599,4944,717,191
1915,3690,4969,667,238
1915,5126,5408,398,662
1915,2441,4989,1036,131
1915,1068,4989,688,216
1915,1053,5080,377,536
1915,2783,5124,1299,419
1915,5176,4797,816,204
1915,4235,4605,901,376
1915,1787,5013,690,216
1916,3690,4966,665,240
1916,1068,4988,703,201
1916,2441,4988,1034,129
1916,1599,5111,597,333
1916,4235,4726,864,258
1916,1787,4995,707,197
1916,3649,5167,574,379
1916,5126,5380,425,623
1916,5176,4802,810,203
1916,3352,4717,881,265
1917,3690,4966,665,240
1917,1787,4993,700,205
1917,5176,4915,771,148
1917,2441,4986,1036,131
1917,1599,5373,409,631
1917,3649,5110,614,317
1917,4235,4837,794,181
1917,1068,4988,703,201
1917,5126,5307,477,537
1917,3352,4898,767,160
1918,3690,4966,665,240
1918,3649,5115,611,322
1918,5176,5014,1005,105
1918,4235,4839,804,174
1918,1068,4960,717,188
1918,3352,5008,982,81
1918,5126,5303,483,530
1918,5091,4545,1003,447
1918,2441,4988,1036,131
1918,1787,4986,700,205
1919,5126,5303,483,530
1919,1655,4720,357,606
1919,4235,4839,810,170
1919,1787,4988,694,210
1919,2028,4531,1013,463
1919,3649,5116,611,323
1919,5091,4640,935,343
1919,3352,5085,1187,300
1919,5176,5077,1191,301
1919,2921,5075,1293,399
1919,1068,4945,707,200
1919,2441,4988,1032,127
1919,3690,4966,665,240
1920,1787,4989,694,210
1920,3690,4966,665,240
1920,4235,4849,800,168
1920,5126,5303,483,530
1920,2028,4695,901,286
1920,1068,4945,707,200
1920,2921,5048,1253,354
1920,3649,5116,611,323
1920,222,5014,1059,158
1920,1655,4844,655,284
1920,5176,5100,1245,360
1920,5091,4806,821,194
1920,877,4510,1024,486
1920,2441,4988,1017,112
1921,1655,4983,974,69
1921,5091,4836,800,179
1921,2442,4707,319,646
1921,2921,5052,1249,351
1921,2028,4801,825,197
1921,877,4576,974,411
1921,2509,5478,351,743
1921,1068,4945,707,200
1921,4235,4868,773,173
1921,3690,4932,698,212
1921,1787,4984,703,201
1921,2441,4975,976,71
1921,5126,5303,483,530
1921,5176,5101,1247,362
1921,3649,5116,611,323
1921,222,4903,771,154
1922,1655,5069,1142,253
1922,5176,5101,1247,362
1922,2028,4847,790,176
1922,2442,4888,711,214
1922,2921,5041,1220,320
1922,3649,5116,611,323
1922,2804,4963,932,32
1922,2386,4862,1284,397
1922,3690,4850,802,166
1922,5126,5253,518,472
1922,3497,5062,1098,209
1922,2509,5435,388,687
1922,877,4619,945,365
1922,2441,4969,963,59
1922,1787,4867,794,159
1922,1068,4956,700,206
1922,4235,4870,773,172
1922,5091,4865,783,168
1922,222,4803,533,411
1923,5091,4865,783,168
1923,2442,5056,1127,234
1923,2028,4848,789,176
1923,877,4635,934,347
1923,1787,4720,903,261
1923,2804,5095,1253,366
1923,1068,4958,698,208
1923,5176,5116,1287,405
1923,3649,4949,732,175
1923,2921,5033,1189,288
1923,222,4803,533,411
1923,2386,4859,1253,368
1923,5126,5252,516,473
1923,2509,5432,390,683
1923,1655,5074,1156,267
1923,3497,5084,1183,296
1923,4235,4870,773,172
1923,2441,4969,963,59
1923,3690,4642,947,341
1924,5126,5238,526,457
1924,2028,4848,789,176
1924,2509,5377,433,615
1924,2921,5010,1171,268
1924,1068,4958,698,208
1924,1474,5496,338,765
1924,222,4764,442,510
1924,1787,4552,1042,450
1924,3649,4845,806,167
1924,3497,5122,1280,400
1924,2441,4968,964,61
1924,877,4803,812,201
1924,1655,5102,1233,350
1924,2386,4847,1231,353
1924,2442,5122,1280,400
1924,5091,4865,783,168
1924,4235,4910,785,139
1925,2386,4826,1191,325
1925,1068,4934,705,204
1925,2921,5011,1175,272
1925,4235,5001,995,93
1925,2355,4546,997,445
1925,2441,4968,964,61
1925,5126,5096,628,299
1925,3649,4702,906,279
1925,2028,4850,787,176
1925,2509,5377,433,615
1925,1474,5453,369,713
1925,5091,4880,773,165
1925,2442,5122,1280,400
1925,877,4964,698,207
1926,2355,4567,970,419
1926,566,4585,978,403
1926,4235,5092,1224,337
1926,2441,4968,964,61
1926,5126,5004,682,223
1926,5091,4988,914,11
1926,1068,4932,723,188
1926,2386,4803,1148,302
1926,2921,5026,1191,289
1926,2028,4951,852,60
1926,1474,5370,427,615
1926,2509,5329,475,552
1926,2442,5122,1280,400
1926,877,5111,589,340
1927,2509,5329,477,551
1927,5126,5006,684,221
1927,2355,4665,930,317
1927,1474,5370,427,615
1927,2921,5026,1189,287
1927,2442,5129,1299,421
1927,5091,5090,1187,302
1927,877,5135,574,364
1927,2386,4695,995,300
1927,566,4741,845,248
1927,1068,4878,719,212
1927,2441,4968,966,63
1927,2028,5046,1102,207
1928,877,5135,574,364
1928,5126,5005,684,221
1928,1068,4864,700,236
1928,1474,5370,427,615
1928,2028,5084,1222,333
1928,2355,4668,926,313
1928,2921,5026,1189,287
1928,2509,5329,477,551
1928,5091,5126,1287,409
1928,2386,4515,1046,487
1928,566,4749,848,238
1928,2441,4958,935,39
1929,1474,5370,427,615
1929,5126,5004,682,223
1929,5091,5126,1287,409
1929,566,4744,852,242
1929,2355,4668,926,313
1929,1068,4859,665,269
1929,1397,5067,437,475
1929,2441,4919,771,147
1929,2509,5329,477,551
1929,877,5135,574,364
1929,2921,5021,1150,248
1930,566,4743,852,243
1930,2509,5329,477,551
1930,5091,5126,1287,409
1930,2921,5015,1146,244
1930,2355,4685,922,297
1930,1474,5370,427,615
1930,1068,4841,647,293
1930,5126,5004,682,223
1930,973,4535,1015,459
1930,1397,5086,467,449
1930,877,5145,566,375
1930,2713,4536,1009,457
1930,2441,5043,653,258
1931,877,5160,556,391
1931,566,4744,852,242
1931,2509,5329,477,551
1931,2713,4559,994,432
1931,2921,5014,1121,219
1931,1068,4818,634,316
1931,2355,4753,883,229
1931,1474,5322,462,558
1931,5126,4925,742,171
1931,223,5467,361,728
1931,973,4546,1009,447
1931,2441,5065,634,283
1931,1397,5094,469,449
1932,2355,4872,783,163
1932,2713,4565,988,424
1932,1068,4853,655,280
1932,877,5379,398,644
1932,1474,5312,469,546
1932,223,5397,429,631
1932,2509,5267,514,483
1932,1397,5107,454,467
1932,2921,5015,1121,219
1932,973,4557,1001,434
1932,566,4821,777,205
1932,2063,5427,392,678
1932,5126,4798,837,195
1932,963,5121,454,471
1932,2441,5157,564,383
1933,963,5210,520,447
1933,2921,5015,1121,219
1933,1474,5287,489,515
1933,5126,4665,932,317
1933,2509,5241,531,454
1933,1068,4853,655,280
1933,2355,4945,721,187
1933,2063,5372,431,613
1933,2713,4594,968,393
1933,5033,4677,1287,489
1933,1397,5111,456,466
1933,973,4557,999,434
1933,566,4994,667,238
1933,1165,4677,1287,489
1933,2441,5354,423,608
1933,223,5321,489,536
1934,1068,4872,678,251
1934,1397,5112,454,469
1934,973,4647,937,335
1934,2713,4695,899,286
1934,5033,4683,1284,482
1934,1474,5283,491,512
1934,223,5271,506,492
1934,566,5155,551,393
1934,2921,5018,1117,215
1934,963,5394,386,662
1934,2509,5181,568,391
1934,2355,4998,678,226
1934,2063,5302,477,534
1934,1165,4683,1284,482
1935,2921,5018,1113,211
1935,5033,4705,1268,457
1935,2063,5283,495,508
1935,973,4751,864,234
1935,1397,5111,456,466
1935,2713,4837,789,185
1935,2509,5134,603,337
1935,1068,4872,678,251
1935,2355,5025,655,253
1935,223,5264,512,483
1935,566,5356,404,625
1935,1165,4705,1268,457
1935,1474,5277,497,503
1936,1474,5276,497,503
1936,1923,4570,961,415
1936,2063,5278,493,507
1936,2921,5019,1117,216
1936,4833,5080,1224,333
1936,1397,5112,460,463
1936,3037,4506,1044,495
1936,2713,4847,781,182
1936,2355,5036,640,270
1936,1165,4727,1253,431
1936,5033,4727,1253,431
1936,2509,5043,676,236
1936,973,4833,808,177
1936,223,5264,512,483
1936,3353,5094,1293,404
1936,1068,4887,678,245
1937,1068,4965,835,71
1937,2355,5036,640,270
1937,973,4832,808,178
1937,2713,4847,781,182
1937,2772,5076,1272,379
1937,3353,5096,1289,401
1937,3037,4660,926,322
1937,4833,4948,895,35
1937,223,5264,512,483
1937,2509,5033,672,237
1937,3091,4971,966,62
1937,1397,5129,491,439
1937,1923,4744,835,247
1937,5033,4736,1245,419
1937,2921,5011,1096,193
1937,2063,5281,491,510
1937,650,4847,1276,395
1937,1474,5278,495,506
1937,1165,4736,1245,419
1938,2713,4847,781,182
1938,973,4829,808,180
1938,2772,5050,1181,284
1938,2921,5006,1084,181
1938,1068,5071,1133,245
1938,223,5264,512,483
1938,1474,5277,497,503
1938,795,4518,1007,475
1938,3091,4888,752,179
1938,2355,5051,622,290
1938,545,4503,1015,491
1938,1397,5150,564,379
1938,2509,5033,672,237
1938,5033,4748,1237,406
1938,5125,4559,1007,435
1938,2063,5274,498,500
1938,4790,5069,386,525
1938,650,4831,1235,363
1938,3353,5094,1293,404
1938,3037,4713,885,268
1938,1165,4748,1237,406
1938,1923,4777,818,222
1938,4833,4786,531,421
1939,650,4813,1177,320
1939,1068,5086,1206,319
1939,2772,4897,777,153
1939,1165,4762,1226,388
1939,4790,5080,425,489
1939,2921,5001,1065,161
1939,1397,5111,613,319
1939,5125,4582,992,408
1939,3937,4971,922,20
1939,2355,5074,628,291
1939,973,4827,808,182
1939,3353,5089,1293,403
1939,2713,4847,781,182
1939,223,5264,512,483
1939,795,4532,1001,459
1939,2063,5276,498,501
1939,1923,4817,787,202
1939,3037,4722,879,260
1939,3091,4888,752,179
1939,545,4523,1001,469
1939,1474,5277,497,503
1939,2509,5033,672,237
1939,5033,4762,1226,388
1940,973,4922,740,174
1940,545,4575,964,411
1940,1474,5193,555,409
1940,4455,5082,1284,392
1940,2921,4990,1036,131
1940,1397,5077,634,287
1940,2509,5033,672,237
1940,795,4591,964,394
1940,4790,5111,475,448
1940,2713,5034,643,266
1940,5125,4627,964,359
1940,2355,5094,613,312
1940,3037,4726,885,256
1940,1165,4762,1226,388
1940,3353,5081,1280,388
1940,223,5264,512,483
1940,2063,5279,497,505
1940,3937,5065,1146,255
1940,3145,5458,361,722
1940,2772,4897,777,153
1940,1068,5102,1276,390
1940,5033,4762,1226,388
1940,650,4764,1081,279
1940,1923,4847,765,193
1941,3252,4742,396,562
1941,973,5091,618,306
1941,2921,4990,1036,131
1941,545,4617,939,365
1941,5033,4781,1212,367
1941,2355,5115,599,333
1941,4455,5077,1291,398
1941,1165,4781,1212,367
1941,3353,5085,1274,383
1941,3145,5458,361,722
1941,4790,5111,475,448
1941,1923,4968,669,236
1941,650,4739,1052,283
1941,3037,4772,889,210
1941,2713,5125,582,353
1941,1397,4954,721,185
1941,5125,4650,959,336
1941,223,5196,560,405
1941,1474,5146,589,355
1941,2063,5232,533,447
1941,795,4604,955,381
1941,2509,4915,736,180
1942,223,5172,580,376
1942,2063,5200,551,415
1942,4790,5116,473,451
1942,1165,4783,1210,364
1942,3037,4822,763,213
1942,545,4687,891,294
1942,3145,5455,357,723
1942,4455,5081,1293,401
1942,973,5242,508,474
1942,2921,4986,1032,127
1942,224,4500,1032,498
1942,5125,4681,951,304
1942,3353,5070,1262,368
1942,1474,5116,611,323
1942,3252,4976,876,29
1942,1923,5115,545,383
1942,2713,5334,429,592
1942,5033,4783,1210,364
1942,795,4622,941,361
1942,1397,4933,746,165
1942,2355,5154,556,388
1942,2509,4797,852,191
1942,650,4723,1034,288
1943,2509,4718,901,263
1943,1165,4811,1191,333
1943,5033,4811,1191,333
1943,3145,5368,425,615
1943,4455,5081,1291,399
1943,1474,5087,630,294
1943,1923,5318,413,595
1943,4790,5115,471,453
1943,3037,4935,715,195
1943,223,5141,601,342
1943,224,4516,1030,481
1943,3252,5072,1154,265
1943,2355,5145,512,425
1943,2063,5119,616,319
1943,545,4754,843,235
1943,2921,4986,1032,127
1943,5125,4725,903,256
1943,650,4710,1026,298
1943,3353,5060,1247,351
1943,795,4688,887,293
1943,1397,5019,1021,121
1944,795,4756,845,233
1944,2063,4996,698,207
1944,545,4862,773,177
1944,223,5075,647,273
1944,2921,4986,1032,127
1944,4790,5120,469,456
1944,3037,4950,694,213
1944,5033,4847,1164,292
1944,5125,4838,796,179
1944,1165,4847,1164,292
1944,224,4584,982,405
1944,2355,5120,450,475
1944,1474,5020,680,227
1944,3145,5317,467,550
1944,650,4706,1017,297
1944,3353,4973,982,77
1944,2509,4529,1052,476
1944,4455,5052,1204,308
1945,224,4682,916,299
1945,4455,5013,1100,197
1945,3353,4889,756,175
1945,2355,5120,450,475
1945,545,5011,667,239
1945,223,4991,690,214
1945,3037,4950,694,213
1945,3145,5282,495,508
1945,1474,4981,707,197
1945,5125,4988,661,243
1945,3494,4707,301,662
1945,650,4703,1019,300
1945,1165,4852,1160,286
1945,2063,4989,711,193
1945,4790,5120,469,456
1945,5033,4852,1160,286
1945,795,4801,804,206
1945,2921,4971,994,89
1946,1165,4863,1150,272
1946,795,4806,794,207
1946,4790,5120,469,456
1946,1474,4985,705,199
1946,224,4804,825,194
1946,650,4695,978,296
1946,3494,4832,564,371
1946,2921,4949,945,52
1946,4455,5006,1086,183
1946,545,5125,585,349
1946,3145,5256,516,475
1946,2355,5109,435,486
1946,223,4991,690,214
1946,5125,5111,555,373
1946,2063,4989,711,193
1946,2317,4671,1291,496
1946,5033,4863,1150,272
1946,3037,4950,694,213
1947,3494,5019,986,89
1947,1165,4870,1146,266
1947,1474,4981,707,197
1947,4790,5146,549,391
1947,3037,4950,694,213
1947,3145,5256,516,475
1947,2355,5090,427,489
1947,5125,5119,556,374
1947,2317,4683,1280,479
1947,5178,5390,1245,532
1947,5033,4870,1146,266
1947,2921,4930,903,51
1947,223,4991,690,214
1947,4455,5008,1090,187
1947,650,4668,943,315
1947,795,4806,794,207
1947,545,5127,584,352
1947,224,4799,823,199
1947,2063,4985,698,206
1948,5178,5339,1090,403
1948,5177,5486,344,754
1948,3494,5104,1216,334
1948,545,5127,580,356
1948,3145,5258,516,477
1948,4790,5243,740,309
1948,223,4991,690,214
1948,2921,4907,835,102
1948,1474,4983,707,197
1948,3037,4950,694,213
1948,2355,5090,427,489
1948,4455,5003,1094,190
1948,2317,4686,1278,476
1948,795,4806,794,207
1948,5033,4874,1142,261
1948,5125,5119,558,372
1948,1165,4874,1142,261
1948,224,4799,823,199
1948,5243,4525,1017,470
1948,2063,4974,665,239
1949,1165,4890,1131,243
1949,5177,5484,346,751
1949,224,4799,823,199
1949,2063,4979,684,220
1949,5125,5135,551,385
1949,2921,4905,841,99
1949,545,5125,584,351
1949,4790,5321,899,339
1949,795,4806,794,207
1949,5033,4890,1131,243
1949,949,5074,1287,393
1949,223,4991,690,214
1949,2355,5051,377,532
1949,834,4849,622,311
1949,3037,4950,694,213
1949,4455,5003,1092,188
1949,5243,4594,941,389
1949,1474,4874,787,159
1949,5178,5338,1075,395
1949,3145,5257,516,476
1949,2317,4718,1255,437
1950,2355,5039,340,567
1950,5177,5483,348,749
1950,5033,4893,1129,241
1950,3145,5188,566,396
1950,4455,5003,1096,192
1950,224,4844,777,187
1950,834,5040,1079,183
1950,2063,4887,777,158
1950,5125,5373,394,643
1950,3037,4950,694,213
1950,1165,4893,1129,241
1950,223,4934,742,169
1950,2317,4737,1245,419
1950,5243,4582,935,400
1950,795,4829,771,202
1950,5178,5337,1069,391
1950,2921,4904,841,100
1950,1474,4766,862,219
1950,949,5069,1280,385
1950,545,5242,497,484
1950,4790,5337,970,361
1951,1541,5092,1282,393
1951,5243,4688,905,293
1951,2063,4660,926,322
1951,223,4758,868,226
1951,949,5070,1278,383
1951,5177,5470,355,735
1951,2921,4904,839,101
1951,795,4834,765,202
1951,4790,5380,1158,472
1951,2135,4514,1034,485
1951,3037,4955,690,216
1951,5033,4904,1119,228
1951,5178,5338,1048,384
1951,1474,4637,951,347
1951,4847,4671,1276,484
1951,3145,5191,566,397
1951,1165,4904,1119,228
1951,224,4907,744,177
1951,2317,4747,1245,413
1951,4455,5008,1094,191
1952,949,5067,1278,383
1952,3322,5080,1262,371
1952,1541,5076,1245,353
1952,4847,4685,1249,454
1952,4790,5395,1228,525
1952,5243,4816,804,194
1952,2317,4758,1241,403
1952,2921,4904,839,101
1952,795,4771,491,464
1952,5178,5338,1034,379
1952,1165,4920,1108,212
1952,3037,4999,659,246
1952,223,4564,1019,433
1952,5033,4920,1108,212
1952,3145,5175,580,377
1952,2135,4521,1026,476
1952,4455,4999,1081,176
1952,224,4949,717,190
1952,5177,5470,355,735
1952,5092,4535,1005,457
1953,2317,4758,1241,403
1953,3037,5015,642,265
1953,1165,4923,1106,209
1953,949,5067,1280,384
1953,4790,5395,1228,525
1953,2135,4577,970,409
1953,3145,5152,595,353
1953,795,4752,450,509
1953,3322,5080,1264,372
1953,5177,5468,357,732
1953,5178,5338,1036,380
1953,3782,5453,369,713
1953,224,4976,694,210
1953,4847,4685,1249,454
1953,5243,4883,742,189
1953,1541,5076,1245,353
1953,5092,4616,949,368
1953,5033,4923,1106,209
1953,4455,4976,995,91
1953,2921,4904,839,101
1954,5092,4715,876,268
1954,3782,5459,365,720
1954,1165,4923,1106,209
1954,765,4838,1237,362
1954,3145,5124,613,324
1954,4030,5494,344,759
1954,224,5001,676,229
1954,3037,5158,580,369
1954,5178,5341,1030,380
1954,5033,4923,1106,209
1954,390,5494,344,759
1954,2135,4707,889,274
1954,2317,4766,1241,399
1954,5177,5394,409,644
1954,4790,5395,1229,526
1954,5243,4945,715,192
1954,2921,4904,839,101
1954,949,5067,1280,384
1954,4455,4961,945,45
1954,1541,5077,1226,335
1954,795,4717,373,593
1954,4847,4692,1241,443
1954,3322,5070,1229,336
1955,2317,4754,1229,396
1955,3782,5417,394,670
1955,3145,5125,616,321
1955,1165,4923,1106,209
1955,5033,4923,1106,209
1955,2921,4897,808,128
1955,4030,5465,361,727
1955,224,5039,636,274
1955,4790,5425,1299,593
1955,5177,5309,471,543
1955,4847,4692,1241,443
1955,3322,5067,1216,323
1955,4455,4956,949,51
1955,1620,4646,930,336
1955,5178,5341,1024,378
1955,3037,5367,408,628
1955,1541,5077,1226,335
1955,5243,5026,647,261
1955,390,5465,361,727
1955,4421,4691,301,669
1955,2135,4794,816,207
1955,5092,4747,864,238
1955,795,4735,357,600
1955,2014,4939,862,60
1955,765,4834,1226,353
1955,949,5065,1278,382
1956,1541,5075,1208,317
1956,2317,4746,1226,398
1956,1924,4549,1001,443
1956,4455,4951,939,45
1956,2921,4895,804,132
