Time,Car,X,Y,"Distance to BS(4982,905)"
26107,1455,5072,357,554
26107,3336,4592,980,396
26115,1651,5427,754,469
26116,1651,5233,883,252
26117,1651,5203,906,221
26118,1651,5286,802,320
26119,1651,5197,603,370
26120,1651,5193,595,374
26121,1651,5348,421,606
26126,2013,5060,319,591
26127,987,5016,1082,181
26127,2013,5146,502,434
26128,2013,5146,502,434
26128,987,4869,783,165
26129,2013,5146,500,436
26129,987,4547,1019,448
26129,4485,5242,512,471
26130,2013,5147,500,436
26130,4485,5218,535,438
26131,4485,5216,533,439
26131,2013,5045,651,261
26132,2013,4951,715,191
26132,4485,5091,361,554
26133,2013,4821,818,182
26133,1868,4620,949,364
26134,1868,4834,794,183
26135,1868,4969,698,207
26136,1868,5284,466,533
26144,1267,5261,473,513
26145,1267,5220,537,437
26146,3437,5074,1224,332
26146,1267,5213,570,407
26147,1267,4965,715,190
26147,3437,4915,839,93
26148,1267,4723,881,259
26148,830,5102,618,310
26148,3437,4744,870,239
26149,830,4939,734,175
26150,830,4939,734,175
26150,2641,5384,421,629
26151,2641,5201,543,422
26151,1366,5079,1210,320
26151,830,4939,734,175
26152,1366,4867,690,243
26152,2641,4700,908,281
26152,830,4937,736,174
26153,830,4710,899,271
26153,4713,4831,1212,342
26154,4713,4713,945,271
26155,4713,4545,1028,453
26156,2411,5142,483,451
26156,2269,4927,812,107
26157,2411,5319,444,570
26157,2269,4711,367,601
26162,4700,4823,787,197
26162,2845,4741,858,245
26163,2845,4837,789,185
26163,4700,4858,783,173
26164,2845,4947,703,204
26164,4700,4859,783,172
26165,2845,5215,512,456
26165,4700,5100,595,331
26171,2915,5030,1098,199
26172,2915,4822,607,337
26177,1334,4773,1079,271
26178,1334,4693,914,288
26182,2082,5388,411,639
26183,2082,5277,464,530
26185,1747,4822,789,197
26186,1747,4863,769,179
26186,599,5361,1125,438
26187,1747,4860,789,167
26187,599,5267,760,320
26188,1747,4862,789,166
26188,599,5306,454,555
26189,1747,5099,591,334
26190,1747,5395,388,661
26192,3636,5086,369,545
26192,2588,5231,524,455
26193,3636,5134,601,339
26193,2588,5205,537,429
26194,2588,5205,537,429
26194,3636,4969,727,178
26195,2588,5033,663,247
26195,3636,4848,804,167
26196,2588,4761,858,225
26202,1117,5263,497,495
26202,2281,5052,653,261
26203,2281,4947,729,179
26203,1117,4981,694,210
26203,831,4789,504,443
26204,831,4991,972,68
26204,1117,4942,715,193
26204,2281,4947,729,179
26205,1117,4942,715,193
26205,2281,4947,729,179
26206,1117,4942,715,193
26206,2281,4947,729,179
26207,2281,4717,889,264
26207,1117,4942,715,193
26208,1117,4798,821,201
26211,1652,5057,1162,268
26212,1652,4859,682,253
26217,327,5077,1218,327
26218,327,4843,649,290
26223,4146,5025,1088,188
26224,4146,4802,558,389
26225,2412,4718,862,266
26226,2412,4862,783,170
26227,2412,4937,812,103
26228,2412,5092,1191,306
26234,3703,5213,437,522
26235,3703,5213,437,522
26237,4935,5453,369,713
26237,4628,5061,1179,285
26238,4628,4930,874,59
26238,4935,5062,634,282
26239,4628,4908,773,150
26239,4935,4940,719,190
26240,4935,4940,717,192
26240,4628,4908,761,160
26241,4628,5028,640,268
26241,4935,4940,717,192
26242,4628,5326,425,590
26242,4935,4943,715,193
26243,2597,5064,1208,314
26243,4935,4730,866,254
26244,2597,4894,796,139
26245,2597,4600,972,387
26245,3126,5044,1146,249
26246,3126,4803,574,375
26247,838,5250,512,475
26248,838,5212,537,433
26249,3269,5023,1088,188
26249,838,5059,647,268
26249,862,4708,1260,448
26250,3269,4796,547,403
26250,838,4683,903,298
26250,862,4909,1113,221
26251,862,4958,926,31
26252,645,5066,1195,302
26252,862,4904,765,159
26253,2666,4635,937,348
26253,1261,5252,520,470
26253,862,4904,765,159
26253,645,4829,657,290
26254,2666,4821,792,196
26254,862,5101,585,340
26254,1261,5029,682,227
26255,3970,4560,997,431
26255,2666,4893,738,188
26255,862,5370,396,640
26255,1261,4731,899,250
26256,3970,4868,771,175
26256,2666,5144,547,392
26257,3970,4864,771,177
26258,3970,4864,771,177
26259,3970,4864,771,177
26260,3970,4864,771,177
26261,3970,5029,642,267
26262,3970,5349,419,608
26265,4317,5424,1280,580
26265,2993,5052,1210,313
26266,4317,5348,1001,379
26266,3736,4733,419,545
26266,2993,4923,876,65
26267,4317,5252,740,316
26267,3736,4914,912,67
26267,2993,4910,810,118
26268,4317,5126,620,318
26268,3183,5101,616,311
26268,2993,4910,810,118
26269,2993,4910,810,118
26269,4317,4951,727,180
26269,2030,4741,847,247
26269,4776,4645,920,337
26269,3183,4942,730,178
26270,4317,4951,723,184
26270,2030,4860,773,178
26270,2993,4909,765,156
26270,4776,4841,781,187
26270,3183,4942,730,178
26271,3183,4942,730,178
26271,2993,4909,750,170
26271,4317,4950,721,186
26271,4776,4841,781,187
26271,2030,4860,773,178
26272,4776,4841,781,187
26272,3183,4943,730,178
26272,2993,5086,564,356
26272,4317,4950,721,186
26272,2030,4860,773,178
26273,4776,5057,618,296
26273,3183,4766,860,220
26273,2993,5393,379,667
26273,4605,5197,555,411
26273,4317,4828,810,180
26273,2030,5055,614,299
26274,3496,5312,469,546
26274,4317,4515,1036,484
26274,4605,4893,769,161
26274,4776,5413,365,690
26274,2030,5379,390,650
26274,910,4688,883,293
26275,910,4841,781,187
26275,3496,5210,551,421
26275,2044,4690,893,292
26275,4605,4505,1036,494
26276,910,4841,781,187
26276,3496,5210,551,421
26276,2044,4813,800,198
26277,910,4841,781,187
26277,1952,4753,1222,390
26277,3496,5206,549,420
26277,2044,4813,800,198
26278,3496,5044,663,249
26278,910,4841,781,187
26278,1952,4981,1053,148
26278,2044,4813,800,198
26279,1952,4918,829,98
26279,910,4996,669,236
26279,3496,4693,905,288
26279,3063,4569,974,418
26279,2044,4884,750,182
26280,2044,5130,555,380
26280,1952,4909,814,116
26280,986,4700,887,282
26280,3063,4973,682,222
26280,910,5299,450,554
26281,2044,5480,322,766
26281,3063,5299,458,548
26281,1952,4909,814,116
26281,986,4852,777,181
26282,2633,5358,442,596
26282,986,4850,777,182
26282,1729,5235,522,458
26282,1952,4900,767,159
26283,1729,5205,543,424
26283,2633,5202,547,420
26283,1952,4903,744,178
26283,986,4850,777,182
26284,1729,5206,543,425
26284,3684,5407,386,670
26284,1952,5112,570,359
26284,2633,5202,547,420
26284,986,4850,777,182
26285,2633,5034,663,247
26285,1729,5031,672,237
26285,3684,5109,613,318
26285,1952,5373,398,640
26285,986,5015,643,263
26286,2633,4717,883,265
26286,3684,4809,802,200
26286,1729,4993,939,36
26286,986,5405,375,678
26287,3684,4534,1001,458
26289,3939,5029,1110,210
26289,282,4605,951,379
26290,2133,4518,1013,476
26290,282,4878,760,178
26290,3939,4940,725,184
26291,2133,4799,806,207
26291,282,4986,920,16
26291,3939,5260,487,501
26292,2133,5043,628,283
26292,282,5121,1286,405
26293,3914,4536,990,453
26293,2133,5087,620,303
26294,3914,4564,968,422
26294,812,4711,881,271
26294,2133,4955,709,197
26294,2448,5286,469,530
26295,3914,4742,864,242
26295,812,4831,790,189
26295,2133,4947,723,185
26295,2448,5192,558,405
26296,812,4829,790,190
26296,3914,4848,781,182
26296,2133,4947,721,186
26296,2448,5200,570,399
26297,3914,4889,752,178
26297,1367,4535,1001,456
26297,2448,4970,682,222
26297,812,4923,723,190
26297,2133,4862,787,168
26298,3914,4889,750,180
26298,2448,4668,905,313
26298,812,5165,553,396
26298,2133,4687,920,294
26298,1367,4671,916,310
26299,3914,5005,978,77
26299,812,5468,342,743
26299,2133,4520,1053,484
26299,1367,4671,916,310
26300,1367,4673,897,308
26301,1367,4673,897,308
26302,3546,4638,941,344
26302,4738,4727,874,256
26302,1367,4673,897,308
26303,1367,4673,897,308
26303,4738,4859,771,180
26303,3546,4873,769,173
26304,4738,4860,769,181
26304,3546,5135,555,382
26304,1464,4828,783,195
26304,1367,4673,897,308
26305,1464,4855,765,187
26305,4738,4863,767,181
26305,1367,4743,831,249
26306,1464,4855,765,187
26306,4738,4865,767,179
26306,1367,4841,761,200
26307,4738,5102,587,339
26307,1821,4653,908,328
26307,1367,4841,761,200
26307,1464,4855,765,187
26308,1464,4855,765,187
26308,4244,4968,957,54
26308,1367,4841,761,200
26308,1574,4672,899,309
26308,518,5208,527,440
26308,1821,4831,785,192
26309,1464,5040,642,269
26309,1367,5094,587,336
26309,269,5327,462,561
26309,518,4985,671,233
26309,1821,4910,730,187
26309,4244,4918,829,98
26309,1574,4883,748,185
26310,1464,5412,379,679
26310,269,5014,690,217
26310,1821,5263,481,508
26310,1367,5468,330,752
26310,1574,5157,539,405
26310,4244,4918,829,98
26310,518,4731,879,251
26311,1574,5465,328,752
26311,269,4955,738,168
26311,4244,4919,827,99
26312,269,4954,738,168
26312,4244,4900,761,164
26313,269,4948,736,171
26313,4223,5005,1077,173
26313,4244,4907,736,184
26314,4223,4783,556,400
26314,4244,5131,566,369
26314,269,4945,748,160
26315,269,4768,864,217
26315,4244,5407,371,682
26317,3165,5111,421,500
26318,3165,5283,798,319
26318,3371,5389,1231,522
26319,3371,5338,953,359
26319,3165,5374,1164,470
26320,239,4556,994,434
26320,3371,5210,638,351
26320,3165,5417,1284,577
26321,3371,5196,603,370
26321,239,4834,798,181
26322,239,4889,758,173
26322,3371,5197,597,375
26323,3371,5197,595,377
26323,239,4959,854,55
26324,239,5127,1297,418
26324,3371,5200,591,381
26325,4656,5306,467,544
26325,3371,5316,446,567
26325,1785,5130,462,466
26325,4022,4716,866,268
26325,4398,4670,903,311
26326,4398,4818,792,198
26326,1785,5271,771,318
26326,4022,4812,800,199
26326,4656,5197,545,419
26327,4022,4841,779,188
26327,4656,4898,761,165
26327,4398,5056,613,301
26327,1785,5210,893,228
26328,4022,5111,587,342
26328,4656,4636,951,348
26328,4398,5382,396,647
26328,1785,5228,887,247
26328,1030,4696,1274,466
26329,4022,5422,369,693
26329,1785,5228,889,247
26329,1030,4930,1113,215
26330,1785,5230,889,248
26330,1030,4915,837,94
26331,1785,5269,847,293
26331,1030,4903,769,156
26332,1030,5020,655,252
26332,1785,5197,609,366
26333,1785,5195,597,374
26333,1030,5267,481,510
26334,1785,5197,595,377
26335,1785,5198,593,379
26336,1785,5200,591,381
26337,547,5233,527,453
26337,1785,5326,438,579
26338,547,4966,719,186
26339,694,4824,794,191
26339,547,4953,729,178
26339,553,4732,872,251
26340,694,5114,587,343
26340,547,4953,729,178
26340,3515,4732,1036,282
26340,553,5040,642,269
26340,2625,4657,935,325
26341,547,4953,729,178
26341,694,5419,373,688
26341,553,5392,388,659
26341,3515,4637,858,347
26341,2625,4955,854,56
26342,547,4884,779,158
26342,2625,5082,1216,327
26343,547,4672,928,310
26343,1320,4817,1171,313
26344,1320,4937,1214,312
26345,1320,4937,1214,312
26346,1320,4934,1210,309
26347,4035,4731,858,254
26347,1320,4743,1090,302
26348,4035,4832,790,188
26349,4035,4924,707,205
26350,733,4569,986,420
26350,4035,5262,469,517
26351,3604,4560,997,431
26351,733,4834,779,193
26352,733,5065,614,301
26352,734,4660,916,322
26352,3604,4956,703,202
26353,3604,5287,456,542
26353,734,4686,897,295
26353,733,5462,330,748
26354,734,4812,796,201
26355,734,4824,777,202
26356,734,4824,777,202
26357,734,4908,742,178
26358,137,5368,429,612
26358,734,5127,580,356
26359,137,5033,671,239
26359,734,5139,572,367
26360,137,4954,729,178
26360,3267,4560,986,429
26360,734,4986,705,199
26361,1321,5077,1253,361
26361,3267,4560,986,429
26361,137,4954,729,178
26361,734,4966,719,186
26362,3267,4560,986,429
26362,734,4965,719,186
26362,1321,4907,789,138
26362,137,4950,732,174
26363,3573,4546,997,445
26363,3267,4849,812,161
26363,734,4907,763,159
26363,1321,5208,527,440
26363,137,4877,785,159
26364,1321,5447,355,719
26364,137,4635,953,350
26364,3064,4560,976,427
26364,734,4660,935,323
26364,3573,4848,769,190
26364,3267,4849,812,161
26365,3064,4839,789,183
26365,3267,4773,868,211
26365,3573,4850,767,189
26366,3064,4842,779,187
26366,3267,4691,928,291
26366,1561,4818,1158,301
26366,3573,4854,765,188
26367,1561,4980,995,90
26367,3516,4705,897,277
26367,3573,4857,763,188
26367,3064,4843,779,187
26368,3516,4839,787,184
26368,3573,4858,763,187
26368,1561,4914,748,170
26368,1465,4631,930,351
26368,3064,4863,808,152
26369,3573,5026,622,285
26369,3064,4966,694,211
26369,1561,5205,514,449
26369,1465,5005,645,260
26369,3516,4925,696,216
26370,3516,4887,779,157
26370,3064,5236,493,484
26370,1465,5380,390,650
26370,3573,5379,390,650
26371,3516,4959,866,44
26371,1186,5025,1092,192
26371,427,5316,823,343
26372,1186,4808,582,366
26372,3516,5084,1210,322
26372,427,5031,1030,135
26373,863,5059,1183,289
26374,2566,5470,361,730
26374,863,4902,756,168
26375,4020,4581,970,405
26375,2566,5163,593,360
26375,863,5173,539,412
26376,4020,4937,719,190
26376,2566,4949,734,173
26377,4020,5258,479,507
26377,2566,5013,1036,135
26378,4825,4960,932,34
26378,1927,5288,487,518
26379,4825,4735,433,532
26379,1927,5245,520,466
26379,585,4711,1247,436
26379,962,4742,852,245
26380,1927,5245,520,466
26380,962,4823,787,197
26380,3438,4933,908,48
26380,585,4711,980,281
26381,2016,5336,456,571
26381,3438,4894,819,121
26381,585,4611,978,377
26381,962,4951,692,214
26381,1422,4874,1140,259
26381,1927,5180,566,392
26382,962,5132,491,440
26382,1422,4937,903,45
26382,2016,5031,665,244
26382,585,4589,995,403
26382,3438,4894,821,120
26382,1927,4844,808,167
26383,1927,4552,1011,442
26383,585,4545,1021,451
26383,2219,5423,394,674
26383,3438,4895,812,126
26383,2016,4956,715,191
26383,1422,4919,852,81
26384,3438,4907,771,152
26384,2016,4954,713,193
26384,2219,5221,547,430
26384,1422,4905,763,160
26384,653,4786,818,214
26384,4291,4511,1023,484
26385,2219,5221,547,430
26385,2016,4954,713,193
26385,653,4869,744,195
26385,4558,4787,1187,342
26385,1422,4918,729,187
26385,3438,4900,763,162
26385,4291,4806,804,202
26386,2016,4890,761,169
26386,2219,5221,547,430
26386,4558,4728,1003,271
26386,4291,4811,800,200
26386,1422,5142,560,379
26386,3438,5137,560,377
26386,653,5136,547,389
26387,4558,4561,997,430
26387,1422,5385,388,655
26387,3438,5398,386,664
26387,2219,5062,659,258
26387,4291,4877,752,185
26387,2016,4632,951,352
26388,4291,5196,516,443
26388,2219,4802,841,190
26392,820,5449,375,706
26393,820,5114,618,315
26394,820,4828,787,193
26394,2055,5311,454,557
26395,2055,5228,514,462
26395,820,4521,1023,475
26396,2055,5348,415,611
26396,1263,4853,1162,287
26397,3518,5348,460,576
26397,1263,4948,924,38
26398,1528,4923,707,205
26398,1634,5085,1251,361
26398,1263,5064,580,335
26398,3518,4961,700,205
26398,2828,4797,825,200
26399,1528,5342,409,612
26399,1634,4938,903,43
26399,1263,5361,413,620
26399,2828,4869,758,184
26399,3518,4913,732,185
26400,2828,4889,750,180
26400,2119,4599,951,385
26400,3518,4913,732,185
26400,1143,5101,1291,404
26400,1634,4844,804,170
26401,2119,4813,789,204
26401,2828,5045,1055,163
26401,1143,4930,877,57
26401,4849,4624,924,358
26401,1634,4560,1005,433
26401,3518,4913,732,185
26402,1575,4567,990,422
26402,1143,4907,750,171
26402,1365,4738,854,248
26402,4849,4817,789,201
26402,2119,4821,773,207
26402,405,5311,471,544
26402,3518,4913,732,185
26402,720,5393,1218,517
26403,720,5332,918,350
26403,2119,4821,775,206
26403,3518,4777,847,212
26403,1575,4822,792,195
26403,405,5235,526,455
26403,1365,4814,798,198
26403,4849,4818,790,199
26403,1143,4919,715,199
26403,750,4554,980,434
26404,720,5180,566,392
26404,1365,4816,798,197
26404,1143,5139,560,378
26404,2119,4821,775,206
26404,3372,5279,504,498
26404,750,4766,835,226
26404,405,5235,526,455
26404,4849,4818,790,199
26404,1575,4841,775,191
26405,1365,4873,760,181
26405,3372,5262,518,477
26405,2119,4937,700,209
26405,4849,4919,713,201
26405,1143,5442,350,720
26405,1575,5036,630,279
26405,405,5109,616,314
26405,750,4812,794,202
26406,1365,5160,547,399
26406,4849,5198,514,446
26406,750,5020,647,260
26406,405,4912,760,160
26406,2119,5255,475,508
26406,1575,5438,348,719
26406,3372,5064,653,264
26406,1,4605,945,378
26407,4849,5458,332,744
26407,405,4683,920,298
26407,3372,4948,696,211
26407,750,5129,574,361
26407,1365,5495,313,783
26407,1,4637,922,344
26408,750,5016,672,234
26408,1,4637,922,344
26408,3372,4948,696,211
26409,532,5025,1092,192
26409,750,4953,713,193
26409,4724,4640,930,342
26409,3372,4948,696,211
26409,1119,5036,1146,247
26409,1,4637,922,344
26410,1119,4888,779,156
26410,750,4951,709,197
26410,3372,4948,696,211
26410,4724,4806,812,198
26410,1,4637,922,344
26410,532,4809,580,367
26411,3372,4858,761,189
26411,750,4868,773,173
26411,1119,4662,924,319
26411,4724,4847,756,200
26411,1,4637,922,344
26411,6,4833,792,186
26412,4724,5106,564,362
26412,3372,4589,972,398
26412,6,5140,574,366
26412,1,4637,922,344
26412,750,4610,980,379
26413,1,4737,841,252
26413,4066,4692,1253,452
26414,1,4859,758,191
26414,4066,4818,1086,244
26414,864,4519,1028,479
26415,1,4859,758,191
26415,4066,4658,959,327
26415,864,4797,827,200
26416,1538,4627,934,355
26416,1,4863,765,182
26416,2613,4562,986,426
26416,864,4850,789,174
26417,1,4900,742,181
26417,864,4879,767,171
26417,2613,4870,748,191
26417,497,4690,1268,466
26417,1538,4939,688,220
26418,4245,4742,833,249
26418,497,4874,1148,266
26418,1538,5261,456,528
26418,864,4882,765,171
26418,2613,5232,485,488
26418,1,4900,742,181
26419,4245,4834,763,203
26419,1,5036,1024,131
26419,497,4975,999,95
26419,864,4993,963,59
26419,1378,4529,1001,462
26420,1378,4791,804,215
26420,497,4889,839,113
26420,4245,4847,765,193
26420,864,5105,1258,374
26421,4245,4833,769,200
26421,326,4671,908,310
26421,1378,4811,787,207
26421,497,4907,763,159
26421,1887,4766,837,226
26422,497,5101,597,329
26422,1378,4817,792,199
26422,326,4791,821,208
26422,4245,4845,748,207
26422,1887,4809,794,204
26422,2900,4701,870,282
26423,4245,5111,636,298
26423,1953,4527,1028,470
26423,1887,4889,736,191
26423,1378,4899,734,189
26423,326,4824,792,193
26423,2900,4767,823,229
26423,497,5366,409,626
26424,2900,4990,647,257
26424,1953,4811,812,194
26424,2063,4726,858,259
26424,1378,5235,493,483
26424,326,5085,599,322
26424,4245,5483,309,778
26424,1887,5132,556,379
26425,2900,5267,446,539
26425,1953,4838,792,182
26425,2063,4827,773,203
26425,1887,5449,336,736
26426,2063,4824,773,204
26426,1953,4838,792,182
26427,2063,4824,773,204
26427,1953,4838,792,182
26428,2063,4824,773,204
26428,1953,4838,792,182
26429,1823,5271,493,503
26429,1953,4943,703,204
26429,2063,4960,676,229
26430,1953,5243,495,486
26430,2063,5361,390,638
26430,1823,5040,665,246
26431,1823,4938,729,181
26432,1823,4938,729,181
26433,1823,4938,729,181
26433,1730,4661,906,320
26434,1823,4938,729,181
26434,1730,4821,792,196
26435,1585,4803,816,199
26435,1823,4836,808,175
26435,1730,4883,744,188
26436,1585,4893,744,183
26436,911,4793,825,204
26436,1823,4513,1044,489
26436,1730,5151,555,388
26437,2366,5414,396,667
26437,1585,4985,893,12
26437,911,4804,823,194
26438,2366,5230,527,451
26438,911,4864,773,176
26438,1585,5048,986,104
26439,1585,5049,986,105
26439,2366,5230,527,451
26439,911,5110,584,345
26440,1585,5049,986,105
26440,2366,5230,527,451
26440,911,5379,392,648
26441,1585,5074,949,102
26441,2366,5095,622,304
26441,2376,5171,527,421
26441,767,4691,866,293
26442,2366,4781,852,207
26442,4581,4590,930,392
26442,2376,5412,365,689
26442,767,5054,622,291
26442,2303,4561,988,428
26442,1585,5284,837,310
26443,4956,4626,953,358
26443,1585,5206,603,375
26443,3519,4698,848,288
26443,2303,4845,779,185
26443,4581,4827,750,218
26443,767,5144,570,371
26444,1585,5205,595,381
26444,3519,4793,790,220
26444,4581,4831,750,216
26444,4956,4758,854,228
26444,2303,4848,779,183
26444,767,5282,787,322
